latitude,longitude
37.776745,-122.407845
37.75678,-122.38719
37.786568,-122.41818
37.74616,-122.38718
37.80407,-122.41834
\N,\N
37.77966,-122.40929
37.77966,-122.40929
37.805183,-122.403435
37.753838,-122.418594
37.77672,-122.42801
37.773132,-122.43742
37.756832,-122.4067
37.75257,-122.412994
37.788994,-122.44062
37.75883,-122.41578
37.78483,-122.443184
37.75339,-122.49576
37.782986,-122.42758
\N,\N
37.79138,-122.43603
37.805496,-122.40696
37.73558,-122.40036
37.77885,-122.39275
37.7701,-122.45373
37.78983,-122.418846
37.778328,-122.39653
37.79285,-122.40276
37.776463,-122.42626
37.72952,-122.40658
37.76036,-122.39142
\N,\N
37.764084,-122.46525
37.780605,-122.390526
37.765053,-122.41967
37.80306,-122.43333
37.82412,-122.37266
37.753838,-122.418594
\N,\N
37.759735,-122.46279
37.78235,-122.43252
37.788006,-122.399796
37.73714,-122.41473
\N,\N
37.723648,-122.46023
37.766075,-122.40269
37.75898,-122.496155
37.78294,-122.464424
\N,\N
37.78212,-122.40726
37.711163,-122.38645
37.782894,-122.4107
37.756836,-122.50245
37.751034,-122.41174
37.775627,-122.43283
37.801125,-122.41138
37.80676,-122.41214
37.775417,-122.43449
37.805695,-122.40536
37.7672,-122.45863
37.77557,-122.50052
37.767143,-122.40668
37.806133,-122.409485
37.773857,-122.40529
37.72348,-122.437164
37.779213,-122.410934
37.78758,-122.399254
37.76545,-122.47731
37.78403,-122.45462
\N,\N
37.779213,-122.410934
37.774437,-122.48433
37.78974,-122.41208
37.786312,-122.41645
37.716576,-122.44518
37.73355,-122.43414
37.782074,-122.412224
37.77415,-122.444405
37.804638,-122.443794
37.799458,-122.40184
37.78393,-122.4126
37.711933,-122.41876
37.772053,-122.410675
37.784657,-122.41443
37.775627,-122.43283
37.775787,-122.39336
\N,\N
37.755295,-122.42097
37.761288,-122.42835
37.753838,-122.418594
37.753838,-122.418594
37.785492,-122.40785
37.779213,-122.410934
\N,\N
\N,\N
37.804146,-122.42511
37.7193,-122.39002
37.78403,-122.45462
37.7569,-122.454765
37.78684,-122.45012
37.765053,-122.41967
37.749336,-122.413216
37.789104,-122.402
37.801575,-122.43748
37.71457,-122.442665
37.8064,-122.43746
37.78122,-122.433975
\N,\N
37.730137,-122.42609
37.79691,-122.40529
37.797504,-122.40204
37.758633,-122.41905
37.77284,-122.40968
37.805496,-122.40696
37.80179,-122.44661
37.802986,-122.44176
37.80798,-122.41772
37.779827,-122.40284
\N,\N
37.754166,-122.41314
37.77487,-122.44628
37.780716,-122.43043
37.777138,-122.42472
37.787766,-122.4503
37.773476,-122.41803
37.769867,-122.42236
37.792435,-122.3911
37.739685,-122.46524
37.76619,-122.40076
37.734013,-122.39097
\N,\N
37.7453,-122.42682
37.789333,-122.39703
37.785168,-122.4179
37.785767,-122.45291
37.774876,-122.474686
37.77749,-122.43322
37.785076,-122.41114
37.78456,-122.40733
37.78685,-122.39392
37.77021,-122.44534
37.770992,-122.45684
37.784348,-122.40931
37.788692,-122.40522
37.7887,-122.4203
37.730316,-122.40471
37.772278,-122.490616
\N,\N
37.774086,-122.42241
37.75883,-122.41578
37.71469,-122.44148
37.718956,-122.50022
37.781754,-122.40969
37.77326,-122.51004
37.787205,-122.39879
37.776306,-122.40729
37.78104,-122.49663
\N,\N
37.780926,-122.41367
\N,\N
37.805695,-122.40536
37.807278,-122.41562
37.77206,-122.42706
37.736095,-122.506195
37.780163,-122.40769
37.791416,-122.41411
\N,\N
37.78962,-122.420494
37.72313,-122.435974
37.78456,-122.40733
37.765842,-122.406555
37.794262,-122.4063
37.77872,-122.41474
37.780476,-122.476166
37.80479,-122.42018
37.75257,-122.412994
37.784454,-122.40849
37.78331,-122.41753
37.805206,-122.4093
37.77642,-122.456665
37.78506,-122.42643
37.781864,-122.413864
37.78891,-122.418655
37.78983,-122.418846
37.75064,-122.41829
37.775078,-122.51129
37.808212,-122.4158
37.793663,-122.39639
37.760235,-122.419205
37.791206,-122.41575
37.738323,-122.40565
37.742393,-122.40584
37.796276,-122.41846
37.781326,-122.49987
37.775368,-122.463875
37.784657,-122.41443
37.767166,-122.39583
37.79406,-122.407906
37.755825,-122.48303
37.79486,-122.40488
37.758087,-122.42805
37.70941,-122.45088
37.779133,-122.39754
37.72805,-122.382126
37.715225,-122.480286
37.739723,-122.46699
37.731583,-122.43974
37.79403,-122.415215
37.78496,-122.41955
37.778748,-122.423355
37.781178,-122.50309
37.778126,-122.39184
37.79713,-122.41189
37.794353,-122.419754
37.78456,-122.40733
37.779213,-122.410934
37.785233,-122.42122
37.71041,-122.40423
37.779354,-122.43359
37.788967,-122.42194
37.8022,-122.41797
37.73531,-122.39821
37.788807,-122.41189
37.729893,-122.44657
\N,\N
37.734863,-122.44583
37.80407,-122.41834
37.710682,-122.40521
37.780006,-122.411934
37.765053,-122.41967
37.72911,-122.383995
37.800404,-122.43951
37.783287,-122.40895
37.761642,-122.41205
37.78212,-122.40726
37.738358,-122.38696
37.789265,-122.401375
37.784008,-122.40486
37.7216,-122.39075
37.776707,-122.41411
37.768005,-122.42441
37.779003,-122.403885
37.711273,-122.39261
37.806133,-122.409485
37.76037,-122.41702
37.716038,-122.440254
37.801994,-122.41962
37.719677,-122.38914
37.719677,-122.38914
37.71593,-122.40589
37.764084,-122.46525
37.740852,-122.48306
37.752205,-122.419014
37.773857,-122.40529
37.775486,-122.42269
37.772507,-122.393936
37.727787,-122.37999
37.711952,-122.40973
37.709072,-122.44768
37.71782,-122.40727
37.744297,-122.404526
37.788,-122.3936
37.77655,-122.43303
37.80593,-122.41872
37.763966,-122.42398
37.752205,-122.419014
\N,\N
37.774902,-122.431015
\N,\N
37.75157,-122.42966
37.773758,-122.432465
\N,\N
37.78162,-122.43827
37.785892,-122.41215
37.79008,-122.43913
37.792553,-122.41265
37.78641,-122.408035
37.80171,-122.41788
37.7704,-122.460106
37.716015,-122.4775
37.785564,-122.42978
37.72695,-122.476036
37.77875,-122.397064
37.722374,-122.440544
37.80171,-122.41788
37.729946,-122.410034
37.765053,-122.41967
37.784657,-122.41443
37.73875,-122.43668
37.79208,-122.40887
37.733883,-122.45823
37.761086,-122.49092
\N,\N
37.748165,-122.41822
37.724987,-122.44307
37.753838,-122.418594
37.78315,-122.42256
37.769,-122.436584
37.80031,-122.4026
37.783287,-122.40895
37.79942,-122.43596
37.78579,-122.41297
37.752834,-122.38776
37.793232,-122.39318
37.76578,-122.46965
37.771397,-122.509895
37.749065,-122.38643
37.783215,-122.41077
37.774063,-122.43761
37.783287,-122.40895
37.780994,-122.41315
37.735287,-122.39991
37.801994,-122.41962
37.765965,-122.464294
37.781326,-122.49987
37.776222,-122.411606
37.783516,-122.415886
37.711388,-122.45901
37.736317,-122.416695
37.787758,-122.42011
37.787758,-122.42011
37.766167,-122.45459
37.780006,-122.411934
37.777493,-122.41629
37.729893,-122.44657
37.782986,-122.42758
37.771137,-122.4008
37.74555,-122.41497
37.741955,-122.42891
37.743885,-122.38312
37.712624,-122.44474
37.796185,-122.398155
37.774704,-122.40421
37.752857,-122.42155
37.787643,-122.40343
37.775787,-122.39336
37.775787,-122.39336
37.786167,-122.42137
37.71829,-122.44089
37.799,-122.44265
37.766064,-122.47736
37.788498,-122.40677
37.77066,-122.42678
37.801125,-122.41138
37.797504,-122.40204
37.71119,-122.40701
37.753956,-122.429886
37.73824,-122.50006
\N,\N
37.784866,-122.41278
37.806656,-122.42056
37.789837,-122.43403
37.774567,-122.41263
37.803284,-122.44691
37.733547,-122.42503
37.74467,-122.38976
37.761837,-122.41936
37.796925,-122.399506
37.788433,-122.41856
37.77365,-122.501465
37.763496,-122.41849
37.785374,-122.431366
37.720177,-122.39485
37.7969,-122.40683
37.796803,-122.40762
37.784943,-122.43473
37.70802,-122.4125
37.761642,-122.41205
37.768177,-122.41073
37.738052,-122.50436
37.798443,-122.40988
37.80811,-122.40905
37.778748,-122.423355
37.763657,-122.47498
37.78974,-122.41208
37.743885,-122.38312
37.80179,-122.4057
37.71321,-122.448105
37.79847,-122.40964
37.743122,-122.421486
\N,\N
37.79942,-122.43596
37.781178,-122.4117
\N,\N
37.788136,-122.39032
37.78496,-122.41955
37.80696,-122.4105
37.720512,-122.410484
37.720512,-122.410484
\N,\N
37.76906,-122.43579
37.785744,-122.40583
37.73123,-122.387726
37.750206,-122.388504
37.803284,-122.44691
37.73426,-122.433945
37.771397,-122.509895
37.75835,-122.39515
37.80205,-122.4116
37.80205,-122.4116
37.7966,-122.40925
37.72275,-122.39541
37.7831,-122.41918
\N,\N
37.78047,-122.41695
37.71306,-122.40066
37.780006,-122.411934
37.787567,-122.40659
37.78995,-122.42561
37.769043,-122.43755
37.780495,-122.432144
37.783607,-122.38985
37.756104,-122.42104
37.73307,-122.37765
37.72916,-122.39242
37.716652,-122.42685
\N,\N
37.788387,-122.415184
37.75831,-122.472725
37.79153,-122.41076
37.765217,-122.44596
37.762672,-122.43519
37.788788,-122.42706
37.77926,-122.42683
37.783825,-122.421005
37.792408,-122.39859
37.7758,-122.41418
37.7758,-122.41418
37.77556,-122.418655
37.780006,-122.411934
37.78445,-122.41607
37.7834,-122.42429
37.780495,-122.432144
37.727116,-122.40559
37.759075,-122.49401
37.77516,-122.40363
37.752506,-122.414085
37.759926,-122.474724
37.794735,-122.40972
37.784454,-122.40849
37.742374,-122.42197
37.7831,-122.41918
37.797573,-122.40904
37.742393,-122.40584
37.78444,-122.44625
\N,\N
37.741188,-122.47554
37.79669,-122.4236
37.778328,-122.42664
37.79888,-122.3987
37.78505,-122.43391
37.754337,-122.40546
37.779892,-122.42189
37.766014,-122.430824
37.786312,-122.41645
37.709404,-122.44671
37.785233,-122.42122
37.755833,-122.4122
37.780193,-122.42702
37.77623,-122.41471
37.805416,-122.415245
37.770645,-122.4344
37.74158,-122.41508
37.709694,-122.415955
37.736057,-122.45158
37.7617,-122.42158
37.7843,-122.42102
37.80798,-122.41772
37.80798,-122.41772
37.76918,-122.44592
37.78456,-122.40733
37.78445,-122.41607
37.78983,-122.40384
37.807278,-122.41562
37.770935,-122.44712
37.7742,-122.41217
37.750675,-122.417725
37.77516,-122.40363
37.78736,-122.408226
37.77999,-122.41349
37.775524,-122.42607
37.72305,-122.474304
37.789165,-122.4204
37.720016,-122.43833
37.727688,-122.43968
37.7236,-122.413956
\N,\N
\N,\N
37.770008,-122.44694
\N,\N
\N,\N
37.75058,-122.40218
37.73351,-122.39768
37.78357,-122.41927
37.775436,-122.41372
37.775436,-122.41372
37.801373,-122.40937
37.78445,-122.41607
37.808212,-122.4158
37.76255,-122.43406
37.772305,-122.41967
37.79178,-122.4058
37.761154,-122.43057
37.75898,-122.496155
37.765957,-122.404625
37.744305,-122.48975
37.744774,-122.479034
37.72728,-122.3941
37.786926,-122.42667
37.71931,-122.438866
37.748013,-122.422485
37.78138,-122.4563
37.71384,-122.40446
37.800625,-122.422714
37.783005,-122.412415
37.805695,-122.40536
37.780994,-122.5063
37.78795,-122.43365
37.79234,-122.41766
37.74114,-122.47663
37.78242,-122.416985
37.79389,-122.41629
37.727043,-122.38867
37.77999,-122.41349
37.78666,-122.409775
37.750206,-122.388504
37.773335,-122.41107
37.77464,-122.4074
37.792385,-122.42105
37.78456,-122.40733
37.777493,-122.41629
37.80205,-122.4116
37.758583,-122.41984
37.766674,-122.41982
37.765182,-122.41749
37.79635,-122.39696
37.71457,-122.442665
37.804634,-122.41003
37.77999,-122.41349
37.768772,-122.42746
37.74022,-122.42085
37.733677,-122.42639
37.7887,-122.4203
37.78393,-122.4126
37.79459,-122.39658
37.78223,-122.41029
37.780575,-122.42026
37.807484,-122.41398
37.73355,-122.43414
37.727375,-122.404594
37.743885,-122.38312
37.787643,-122.40343
37.787743,-122.435295
37.755634,-122.415474
37.76255,-122.43406
37.76492,-122.42189
37.80365,-122.41826
37.765003,-122.42048
37.737408,-122.42404
37.749306,-122.41377
37.763298,-122.42173
37.757034,-122.4189
37.753902,-122.4175
37.798443,-122.40988
37.78736,-122.408226
37.78217,-122.41899
37.798443,-122.40988
37.786102,-122.41809
37.80624,-122.418785
37.807484,-122.41398
37.826477,-122.37608
37.785378,-122.41626
37.789234,-122.39515
37.76049,-122.428276
37.757034,-122.4189
37.796482,-122.42525
37.782803,-122.46763
37.74415,-122.41328
37.75423,-122.41205
37.75272,-122.38973
37.72695,-122.476036
37.78456,-122.40733
37.78122,-122.433975
37.80562,-122.413605
37.763573,-122.417336
37.76674,-122.41873
37.76674,-122.41873
37.776222,-122.411606
37.787453,-122.41499
37.784866,-122.41278
37.763737,-122.39858
37.775513,-122.406296
37.805496,-122.422005
37.79849,-122.435776
37.803284,-122.44691
37.759693,-122.4282
37.805496,-122.422005
37.74038,-122.493774
37.77483,-122.47575
37.779213,-122.410934
37.77909,-122.46414
37.775894,-122.419495
37.743122,-122.421486
37.758827,-122.44471
37.758827,-122.44471
37.786613,-122.4064
\N,\N
37.805695,-122.40536
37.744038,-122.42089
37.789783,-122.404205
37.787548,-122.42176
37.79572,-122.40907
37.712646,-122.440605
37.799427,-122.43934
37.78736,-122.408226
37.77211,-122.430435
37.78053,-122.47508
37.787716,-122.395004
\N,\N
37.78736,-122.408226
37.769592,-122.41558
37.752205,-122.419014
37.77674,-122.44666
37.71956,-122.39543
\N,\N
37.755096,-122.39288
37.762974,-122.41121
37.751144,-122.40991
37.74487,-122.4769
37.781277,-122.500946
37.734627,-122.475105
37.77718,-122.407295
37.772503,-122.42262
37.774033,-122.39558
37.785492,-122.40785
37.78642,-122.45341
\N,\N
37.779213,-122.410934
37.77283,-122.39137
37.7419,-122.43326
37.76635,-122.4252
37.72873,-122.389984
\N,\N
37.768772,-122.42746
37.770348,-122.41375
\N,\N
37.743885,-122.38312
37.773636,-122.440926
37.80624,-122.418785
37.752205,-122.419014
37.79669,-122.4236
37.796494,-122.41007
37.745636,-122.40602
37.78911,-122.417015
\N,\N
37.805183,-122.403435
37.758305,-122.46913
37.800896,-122.39913
37.775078,-122.4703
37.72011,-122.47803
37.782894,-122.420815
37.74426,-122.387375
37.785892,-122.41974
37.77623,-122.41471
37.749657,-122.44495
37.74467,-122.38976
37.719585,-122.40902
37.719574,-122.47975
37.719574,-122.47975
37.764103,-122.43532
37.782795,-122.414055
37.78344,-122.39626
37.77063,-122.41248
37.753838,-122.418594
37.766937,-122.41546
37.736786,-122.38011
37.788292,-122.4084
37.752674,-122.46978
37.75118,-122.39641
37.766727,-122.45014
37.7814,-122.40925
37.7731,-122.41556
37.762127,-122.50962
37.74361,-122.43768
37.76938,-122.451866
37.77969,-122.49329
37.77969,-122.49329
37.711315,-122.42224
37.74678,-122.4759
37.760803,-122.49735
37.780495,-122.432144
37.788685,-122.39272
37.758698,-122.41796
37.78047,-122.41695
37.780994,-122.41315
37.78185,-122.42904
37.766956,-122.38816
37.72695,-122.476036
37.74089,-122.46583
37.785168,-122.4179
37.787457,-122.39118
37.78249,-122.44582
37.783924,-122.42778
37.79268,-122.432915
37.782795,-122.414055
37.757824,-122.47994
37.785168,-122.4179
37.785168,-122.4179
37.77758,-122.49745
37.764225,-122.46203
37.78483,-122.443184
37.796124,-122.40586
37.72702,-122.483864
37.789227,-122.40859
37.80678,-122.41958
\N,\N
37.769714,-122.40499
37.782803,-122.46763
37.726433,-122.4031
37.77589,-122.41513
37.714287,-122.4653
37.75584,-122.398796
37.76657,-122.42153
37.787262,-122.44679
37.786102,-122.41809
37.78456,-122.40733
37.752834,-122.38776
37.78242,-122.416985
37.785744,-122.40583
37.762577,-122.42166
37.780773,-122.41871
37.765182,-122.41749
37.770428,-122.44365
37.755478,-122.44293
37.732346,-122.44431
37.732346,-122.44431
37.78506,-122.42643
37.75457,-122.40159
37.750362,-122.436226
37.76549,-122.44492
37.795197,-122.413185
37.740192,-122.37685
37.76511,-122.4187
37.785378,-122.41626
37.784237,-122.41771
37.741673,-122.50687
37.783787,-122.39893
37.748405,-122.40788
37.773666,-122.4257
37.790264,-122.40797
37.778748,-122.423355
37.76613,-122.42882
37.769714,-122.40499
37.76238,-122.503914
37.75663,-122.42561
37.717506,-122.47438
37.71232,-122.45605
37.80024,-122.410835
37.801994,-122.41962
37.805286,-122.42365
37.792385,-122.42105
37.7814,-122.40925
37.72672,-122.43599
37.795162,-122.39915
37.733555,-122.4277
37.780926,-122.41367
37.77999,-122.41349
37.7834,-122.42429
37.77999,-122.41349
37.71828,-122.425835
37.787548,-122.42176
37.79067,-122.40477
37.750706,-122.4172
37.788498,-122.40677
37.763298,-122.42173
37.763298,-122.42173
37.728836,-122.4041
37.744297,-122.404526
37.77669,-122.41101
37.72952,-122.40658
37.798134,-122.42727
37.7831,-122.41918
37.730938,-122.41051
37.79072,-122.404335
\N,\N
37.717762,-122.42917
37.724693,-122.39453
37.71632,-122.437904
37.78249,-122.44582
37.790264,-122.40797
37.77595,-122.408844
37.776646,-122.43984
37.77082,-122.409134
37.784237,-122.41771
37.799995,-122.42764
37.728973,-122.46808
37.77974,-122.40716
37.775295,-122.44295
37.77623,-122.41471
37.766167,-122.460014
37.736588,-122.47057
37.785892,-122.41974
37.752796,-122.40913
\N,\N
37.74426,-122.387375
37.78641,-122.408035
37.73106,-122.47213
37.800133,-122.419235
37.78652,-122.41481
37.795044,-122.407265
37.7091,-122.40598
37.726887,-122.474236
37.805042,-122.4338
37.78122,-122.433975
37.783516,-122.415886
37.748787,-122.47287
37.753838,-122.418594
37.78564,-122.418
37.785152,-122.43308
\N,\N
37.721165,-122.43746
37.75118,-122.39641
37.763184,-122.4857
37.73597,-122.441925
37.7831,-122.41918
37.784657,-122.41443
37.77928,-122.45986
37.72916,-122.39242
37.77455,-122.4225
37.768475,-122.40583
37.7555,-122.417656
37.778942,-122.406166
37.780495,-122.432144
37.780495,-122.432144
37.750706,-122.4172
37.772526,-122.42716
\N,\N
37.723446,-122.40007
37.75227,-122.41788
37.75227,-122.41788
37.79895,-122.43587
37.73717,-122.38986
37.779995,-122.48688
37.728924,-122.44006
37.772053,-122.410675
37.73717,-122.38986
37.78505,-122.43391
37.73726,-122.42108
37.760956,-122.43391
37.755436,-122.41875
37.775078,-122.51129
37.766624,-122.42064
37.766624,-122.42064
37.77545,-122.409485
37.784454,-122.40849
37.778957,-122.42171
37.753155,-122.50112
37.72988,-122.44885
37.78574,-122.39437
37.793934,-122.42305
37.77746,-122.413155
37.79029,-122.43749
37.794197,-122.40682
37.799683,-122.40006
37.718754,-122.411674
37.7692,-122.417786
37.780716,-122.43043
37.79067,-122.40477
37.79067,-122.40477
37.72672,-122.43599
37.798443,-122.40988
37.788536,-122.396034
37.761986,-122.47047
37.781754,-122.40969
37.70941,-122.45088
37.782684,-122.42246
37.80569,-122.43555
37.78257,-122.4308
\N,\N
\N,\N
37.762875,-122.412895
37.77556,-122.418655
37.762672,-122.43519
37.724728,-122.38793
37.80026,-122.43276
37.800106,-122.42679
37.758583,-122.41984
37.782585,-122.415695
37.782585,-122.415695
37.78702,-122.43346
37.757298,-122.41454
37.76654,-122.42204
37.791496,-122.420876
37.786224,-122.38963
37.75157,-122.44274
37.726887,-122.474236
37.792007,-122.43109
37.724007,-122.43531
37.770897,-122.41499
37.782894,-122.420815
37.79751,-122.432205
37.72927,-122.43233
37.71428,-122.4662
37.785873,-122.45207
37.799427,-122.43934
37.765003,-122.42048
37.74426,-122.387375
37.72098,-122.39627
37.739754,-122.41012
37.801838,-122.44322
37.788536,-122.396034
37.773468,-122.39143
37.768772,-122.42746
37.783516,-122.415886
37.76407,-122.45578
37.710068,-122.44946
37.751278,-122.45439
37.73547,-122.506714
37.751366,-122.40619
37.789318,-122.415375
37.712624,-122.44474
37.749546,-122.40976
37.708866,-122.42989
37.72035,-122.39187
37.720398,-122.48135
37.718407,-122.385155
37.788387,-122.415184
37.79326,-122.42123
37.801994,-122.41962
37.785378,-122.41626
37.767323,-122.44554
37.71718,-122.38627
37.77516,-122.40363
\N,\N
37.79635,-122.39696
37.781727,-122.43745
37.78248,-122.42411
37.75597,-122.42322
37.79461,-122.42487
37.784046,-122.40371
37.7346,-122.39034
37.77487,-122.44628
37.79709,-122.43549
37.732338,-122.446594
37.802628,-122.43669
37.759132,-122.41076
37.773315,-122.45097
37.741108,-122.38847
37.769047,-122.42003
37.78445,-122.41607
37.77281,-122.41283
37.78223,-122.41029
37.78108,-122.505226
37.765114,-122.463165
37.721165,-122.43746
37.78097,-122.40871
37.800385,-122.44713
37.765053,-122.41967
37.78414,-122.41095
37.760956,-122.43391
37.76637,-122.397865
37.778835,-122.44534
37.78911,-122.417015
37.80179,-122.44661
\N,\N
37.753956,-122.4829
37.74214,-122.42581
37.778748,-122.423355
37.716633,-122.43876
37.78666,-122.409775
37.76575,-122.41754
37.770897,-122.41499
37.756283,-122.47272
37.80798,-122.41772
37.725475,-122.39424
37.75695,-122.42034
37.77746,-122.413155
37.781864,-122.413864
37.78491,-122.40479
37.79503,-122.421585
37.75539,-122.388
37.72695,-122.476036
37.739277,-122.400246
37.758583,-122.41984
37.784046,-122.40371
37.787567,-122.40659
37.799,-122.44265
37.78743,-122.40993
\N,\N
\N,\N
37.784046,-122.40371
37.78393,-122.4126
37.799274,-122.40325
37.78462,-122.44483
37.73556,-122.430244
37.782986,-122.42758
37.788177,-122.416824
37.711933,-122.41876
37.788177,-122.416824
37.764977,-122.4209
37.757828,-122.39021
37.72998,-122.388855
37.771297,-122.405426
37.769455,-122.42913
37.71073,-122.41877
37.78331,-122.41753
37.75423,-122.41205
37.720726,-122.44661
37.78378,-122.41762
37.76633,-122.398506
37.739277,-122.400246
37.799633,-122.4377
37.805695,-122.40536
37.769234,-122.50828
37.76982,-122.42315
37.76982,-122.42315
37.76982,-122.42315
37.77516,-122.40363
37.800106,-122.42679
37.804146,-122.42511
37.769917,-122.42094
37.71931,-122.438866
37.728485,-122.38456
37.71931,-122.438866
37.800606,-122.40025
37.791965,-122.42434
37.786243,-122.45477
37.71931,-122.438866
\N,\N
37.761642,-122.41205
37.78331,-122.41753
37.779564,-122.43195
37.787457,-122.39118
37.750706,-122.4172
37.779293,-122.408806
37.71591,-122.47843
37.78642,-122.45341
37.788498,-122.40677
37.77737,-122.399765
37.785076,-122.41114
37.752373,-122.41627
37.721165,-122.43746
37.785744,-122.40583
37.826183,-122.37448
37.78097,-122.40871
37.7831,-122.41918
37.785892,-122.41215
37.803413,-122.42327
37.76089,-122.40317
37.727715,-122.413475
37.716595,-122.43115
37.75214,-122.42008
37.752205,-122.419014
37.737453,-122.47529
37.77111,-122.38953
37.788967,-122.42194
37.71351,-122.4021
\N,\N
37.785355,-122.41288
37.719055,-122.48142
37.74616,-122.38718
37.781116,-122.4272
37.808212,-122.4158
37.75012,-122.390434
37.784573,-122.46991
37.785492,-122.40785
\N,\N
37.789227,-122.40859
37.764664,-122.404495
37.773525,-122.449326
37.786102,-122.41809
37.761745,-122.47592
37.780964,-122.465355
37.769047,-122.42003
37.78145,-122.417145
37.731544,-122.44887
37.783978,-122.48287
37.76882,-122.389305
37.78143,-122.43233
37.78795,-122.43365
37.787968,-122.418465
37.731857,-122.38717
37.731544,-122.44887
37.788136,-122.39032
37.753838,-122.418594
37.78963,-122.405396
37.78963,-122.405396
37.753838,-122.418594
37.734932,-122.38607
37.738647,-122.40081
37.75457,-122.40159
37.763374,-122.42043
37.77542,-122.419395
37.77672,-122.42801
37.777042,-122.50923
37.776882,-122.42298
\N,\N
37.745174,-122.45227
37.806343,-122.41543
37.826183,-122.37448
37.77516,-122.40363
37.798443,-122.40988
\N,\N
37.78687,-122.42331
37.785378,-122.41626
37.770348,-122.41375
37.77872,-122.41474
37.77672,-122.41532
37.71753,-122.481544
37.77516,-122.40363
37.7887,-122.4203
37.721207,-122.483025
37.785233,-122.42122
37.720493,-122.426025
37.8064,-122.43746
37.769917,-122.421585
37.744812,-122.4069
37.78579,-122.41297
37.712017,-122.40079
37.70968,-122.45389
37.78249,-122.44582
37.784943,-122.43473
\N,\N
37.7617,-122.41109
37.725304,-122.37895
37.79092,-122.43256
37.783516,-122.415886
37.738136,-122.43395
37.762577,-122.42166
37.758724,-122.44602
37.790462,-122.39669
37.78445,-122.41607
37.78326,-122.40271
37.768772,-122.42746
\N,\N
\N,\N
37.78331,-122.41753
37.78331,-122.41753
37.78331,-122.41753
37.77666,-122.412155
37.78641,-122.408035
37.776306,-122.40729
37.76578,-122.46965
37.78983,-122.40384
37.79459,-122.39658
37.7585,-122.42127
\N,\N
37.79916,-122.43423
37.729786,-122.39185
37.783527,-122.407486
37.783527,-122.407486
37.73185,-122.46874
37.80258,-122.429855
37.800983,-122.43122
37.79508,-122.407
37.79299,-122.41274
37.808212,-122.4158
37.778553,-122.47603
37.77999,-122.41349
37.78357,-122.41927
37.805496,-122.40696
37.8022,-122.41797
37.8022,-122.41797
37.77672,-122.41532
37.781498,-122.3998
37.795532,-122.40332
37.72224,-122.443794
37.775513,-122.406296
37.78097,-122.40871
37.731663,-122.39017
37.805183,-122.403435
37.748455,-122.48037
37.768177,-122.41073
37.77537,-122.504814
37.78736,-122.408226
37.776222,-122.411606
37.721848,-122.455124
37.75423,-122.41205
37.761593,-122.39154
37.78728,-122.42002
37.79942,-122.43596
37.722225,-122.39018
37.752426,-122.394585
37.788788,-122.42706
\N,\N
37.75423,-122.41205
37.732925,-122.45526
37.799706,-122.407394
37.78694,-122.411514
37.752834,-122.38776
\N,\N
37.7872,-122.41699
37.737408,-122.42404
37.77932,-122.40769
37.786613,-122.4064
\N,\N
37.803036,-122.41139
37.779995,-122.48688
37.762672,-122.43519
37.72181,-122.41648
37.791416,-122.41411
37.77005,-122.407
37.72695,-122.476036
37.786568,-122.41818
37.744595,-122.45336
37.802826,-122.41303
37.792385,-122.42105
37.808212,-122.4158
37.799427,-122.43934
37.785076,-122.41114
37.785076,-122.41114
37.785076,-122.41114
\N,\N
37.78974,-122.41208
37.78357,-122.41927
37.755028,-122.42546
37.78143,-122.45552
37.786713,-122.42834
37.759407,-122.44495
37.728554,-122.42037
37.78222,-122.42237
37.72695,-122.476036
37.784657,-122.41443
37.7887,-122.4203
37.717415,-122.47525
37.741028,-122.422844
37.75699,-122.419685
37.761894,-122.4373
37.758793,-122.500435
37.7845,-122.41946
\N,\N
37.797863,-122.40667
37.713215,-122.40485
37.782455,-122.39131
37.760426,-122.410965
37.775864,-122.4941
37.783516,-122.415886
37.733143,-122.40434
37.781178,-122.4117
37.78097,-122.40871
37.805695,-122.40536
37.789368,-122.39186
37.773857,-122.40529
37.787487,-122.418365
37.783722,-122.41424
\N,\N
37.766468,-122.396286
37.750496,-122.434006
\N,\N
37.74066,-122.43866
37.807278,-122.41562
37.787453,-122.41499
37.75898,-122.496155
37.788177,-122.416824
37.735603,-122.41676
37.800896,-122.39913
37.77455,-122.4225
37.789326,-122.43055
37.74885,-122.42129
37.788425,-122.40358
37.714985,-122.413605
37.800606,-122.40025
\N,\N
37.753838,-122.418594
37.78285,-122.43603
37.786167,-122.42137
37.780895,-122.396385
37.7843,-122.42102
37.7843,-122.42102
\N,\N
37.765068,-122.46424
37.780144,-122.483665
37.73355,-122.43414
37.780495,-122.432144
37.780495,-122.432144
37.72695,-122.476036
37.771935,-122.498116
37.782795,-122.414055
37.78687,-122.42331
37.78445,-122.41607
37.77746,-122.413155
37.77746,-122.413155
37.797718,-122.43056
37.746544,-122.48131
37.80676,-122.41214
37.761837,-122.41936
37.782177,-122.44905
37.71657,-122.43553
37.752907,-122.40729
37.782887,-122.442795
37.776688,-122.424515
37.758793,-122.500435
37.78564,-122.418
37.773457,-122.42736
37.784027,-122.48179
37.781654,-122.415504
37.781654,-122.415504
37.777824,-122.492096
37.77614,-122.43632
37.79846,-122.4473
37.72884,-122.455605
37.738323,-122.40565
37.784237,-122.41771
37.77516,-122.40363
